Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110205/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.33
Liftedindex,-0.78
LIFTcomputedusingvirtualtemperature,-1.54
SWEATindex,229.21
Kindex,25.80
Crosstotalsindex,18.40
Verticaltotalsindex,22.70
Totalstotalsindex,41.10
ConvectiveAvailablePotentialEnergy,297.10
CAPEusingvirtualtemperature,394.01
ConvectiveInhibition,-228.11
CINSusingvirtualtemperature,-123.50
EquilibrumLevel,218.47
EquilibrumLevelusingvirtualtemperature,218.27
LevelofFreeConvection,583.63
LFCTusingvirtualtemperature,608.15
BulkRichardsonNumber,26.60
BulkRichardsonNumberusingCAPV,35.28
Temp[K]oftheLiftedCondensationLevel,293.10
Pres[hPa]oftheLiftedCondensationLevel,931.59
Meanmixedlayerpotentialtemperature,299.11
Meanmixedlayermixingratio,16.03
1000hPato500hPathickness,5785.00
Precipitablewater[mm]forentiresounding,43.22
