Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100926/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.86
Liftedindex,5.23
LIFTcomputedusingvirtualtemperature,4.95
SWEATindex,112.98
Kindex,20.80
Crosstotalsindex,18.00
Verticaltotalsindex,21.30
Totalstotalsindex,39.30
ConvectiveAvailablePotentialEnergy,1.54
CAPEusingvirtualtemperature,3.42
ConvectiveInhibition,-118.37
CINSusingvirtualtemperature,-102.91
EquilibrumLevel,708.38
EquilibrumLevelusingvirtualtemperature,701.94
LevelofFreeConvection,719.57
LFCTusingvirtualtemperature,726.21
BulkRichardsonNumber,0.20
BulkRichardsonNumberusingCAPV,0.45
Temp[K]oftheLiftedCondensationLevel,285.44
Pres[hPa]oftheLiftedCondensationLevel,914.22
Meanmixedlayerpotentialtemperature,292.87
Meanmixedlayermixingratio,9.93
1000hPato500hPathickness,5619.00
Precipitablewater[mm]forentiresounding,29.59
