Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140628/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.41
Liftedindex,8.36
LIFTcomputedusingvirtualtemperature,8.14
SWEATindex,175.80
Kindex,-1.10
Crosstotalsindex,15.10
Verticaltotalsindex,19.50
Totalstotalsindex,34.60
ConvectiveAvailablePotentialEnergy,0.81
CAPEusingvirtualtemperature,2.70
ConvectiveInhibition,-104.73
CINSusingvirtualtemperature,-95.54
EquilibrumLevel,763.30
EquilibrumLevelusingvirtualtemperature,564.63
LevelofFreeConvection,782.60
LFCTusingvirtualtemperature,787.99
BulkRichardsonNumber,0.01
BulkRichardsonNumberusingCAPV,0.03
Temp[K]oftheLiftedCondensationLevel,282.47
Pres[hPa]oftheLiftedCondensationLevel,894.77
Meanmixedlayerpotentialtemperature,291.61
Meanmixedlayermixingratio,8.31
1000hPato500hPathickness,5584.00
Precipitablewater[mm]forentiresounding,21.47
