Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110118/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.79
Liftedindex,-3.53
LIFTcomputedusingvirtualtemperature,-4.28
SWEATindex,166.58
Kindex,35.80
Crosstotalsindex,18.10
Verticaltotalsindex,27.10
Totalstotalsindex,45.20
ConvectiveAvailablePotentialEnergy,793.38
CAPEusingvirtualtemperature,985.83
ConvectiveInhibition,-113.16
CINSusingvirtualtemperature,-71.66
EquilibrumLevel,246.27
EquilibrumLevelusingvirtualtemperature,243.10
LevelofFreeConvection,783.74
LFCTusingvirtualtemperature,800.62
BulkRichardsonNumber,1375.34
BulkRichardsonNumberusingCAPV,1708.97
Temp[K]oftheLiftedCondensationLevel,291.28
Pres[hPa]oftheLiftedCondensationLevel,858.04
Meanmixedlayerpotentialtemperature,304.33
Meanmixedlayermixingratio,15.54
1000hPato500hPathickness,5775.00
Precipitablewater[mm]forentiresounding,41.75
