Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140112/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.02
Liftedindex,3.49
LIFTcomputedusingvirtualtemperature,3.22
SWEATindex,172.19
Kindex,18.60
Crosstotalsindex,19.40
Verticaltotalsindex,20.50
Totalstotalsindex,39.90
ConvectiveAvailablePotentialEnergy,0.03
CAPEusingvirtualtemperature,0.30
ConvectiveInhibition,-28.71
CINSusingvirtualtemperature,-21.50
EquilibrumLevel,800.54
EquilibrumLevelusingvirtualtemperature,799.73
LevelofFreeConvection,808.10
LFCTusingvirtualtemperature,816.61
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.03
Temp[K]oftheLiftedCondensationLevel,286.98
Pres[hPa]oftheLiftedCondensationLevel,893.71
Meanmixedlayerpotentialtemperature,296.36
Meanmixedlayermixingratio,11.27
1000hPato500hPathickness,5687.00
Precipitablewater[mm]forentiresounding,30.99
