Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120423/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.79
Liftedindex,0.95
LIFTcomputedusingvirtualtemperature,0.67
SWEATindex,51.60
Kindex,2.70
Crosstotalsindex,9.90
Verticaltotalsindex,24.90
Totalstotalsindex,34.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,6.88
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-110.09
EquilibrumLevelusingvirtualtemperature,664.29
LFCTusingvirtualtemperature,739.35
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.73
Temp[K]oftheLiftedCondensationLevel,290.32
Pres[hPa]oftheLiftedCondensationLevel,947.56
Meanmixedlayerpotentialtemperature,294.84
Meanmixedlayermixingratio,13.19
1000hPato500hPathickness,5703.00
Precipitablewater[mm]forentiresounding,26.11
