Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130710/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.20
Liftedindex,8.50
LIFTcomputedusingvirtualtemperature,8.63
SWEATindex,149.00
Kindex,19.70
Crosstotalsindex,19.30
Verticaltotalsindex,19.70
Totalstotalsindex,39.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.95
Pres[hPa]oftheLiftedCondensationLevel,986.59
Meanmixedlayerpotentialtemperature,286.08
Meanmixedlayermixingratio,8.89
1000hPato500hPathickness,5559.00
Precipitablewater[mm]forentiresounding,30.36
