Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151030/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.16
Liftedindex,7.04
LIFTcomputedusingvirtualtemperature,6.74
SWEATindex,113.18
Kindex,19.40
Crosstotalsindex,16.00
Verticaltotalsindex,18.30
Totalstotalsindex,34.30
ConvectiveAvailablePotentialEnergy,12.13
CAPEusingvirtualtemperature,21.86
ConvectiveInhibition,-4.05
CINSusingvirtualtemperature,-0.21
EquilibrumLevel,771.16
EquilibrumLevelusingvirtualtemperature,769.87
LevelofFreeConvection,857.83
LFCTusingvirtualtemperature,879.70
BulkRichardsonNumber,0.68
BulkRichardsonNumberusingCAPV,1.22
Temp[K]oftheLiftedCondensationLevel,283.70
Pres[hPa]oftheLiftedCondensationLevel,892.49
Meanmixedlayerpotentialtemperature,293.08
Meanmixedlayermixingratio,9.06
1000hPato500hPathickness,5603.00
Precipitablewater[mm]forentiresounding,26.94
