Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130804/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.52
Liftedindex,7.65
LIFTcomputedusingvirtualtemperature,7.54
SWEATindex,169.70
Kindex,-17.70
Crosstotalsindex,4.90
Verticaltotalsindex,26.90
Totalstotalsindex,31.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,272.16
Pres[hPa]oftheLiftedCondensationLevel,804.49
Meanmixedlayerpotentialtemperature,289.63
Meanmixedlayermixingratio,4.52
1000hPato500hPathickness,5531.00
Precipitablewater[mm]forentiresounding,7.22
