Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131211/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-1.14
Liftedindex,-1.11
LIFTcomputedusingvirtualtemperature,-1.21
SWEATindex,206.59
Kindex,32.70
Crosstotalsindex,20.90
Verticaltotalsindex,28.90
Totalstotalsindex,49.80
ConvectiveAvailablePotentialEnergy,89.65
CAPEusingvirtualtemperature,111.26
ConvectiveInhibition,-423.86
CINSusingvirtualtemperature,-368.02
EquilibrumLevel,427.25
EquilibrumLevelusingvirtualtemperature,422.33
LevelofFreeConvection,642.53
LFCTusingvirtualtemperature,650.20
BulkRichardsonNumber,3.72
BulkRichardsonNumberusingCAPV,4.62
Temp[K]oftheLiftedCondensationLevel,289.02
Pres[hPa]oftheLiftedCondensationLevel,900.38
Meanmixedlayerpotentialtemperature,297.83
Meanmixedlayermixingratio,12.83
1000hPato500hPathickness,5739.00
Precipitablewater[mm]forentiresounding,39.41
