Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101018/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.07
Liftedindex,7.34
LIFTcomputedusingvirtualtemperature,7.21
SWEATindex,57.01
Kindex,-17.10
Crosstotalsindex,5.50
Verticaltotalsindex,21.50
Totalstotalsindex,27.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.85
Pres[hPa]oftheLiftedCondensationLevel,892.43
Meanmixedlayerpotentialtemperature,290.14
Meanmixedlayermixingratio,7.45
1000hPato500hPathickness,5596.00
Precipitablewater[mm]forentiresounding,12.86
