Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150404/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.46
Liftedindex,-1.41
LIFTcomputedusingvirtualtemperature,-1.92
SWEATindex,167.22
Kindex,3.00
Crosstotalsindex,18.60
Verticaltotalsindex,22.90
Totalstotalsindex,41.50
ConvectiveAvailablePotentialEnergy,500.41
CAPEusingvirtualtemperature,640.27
ConvectiveInhibition,-4.74
CINSusingvirtualtemperature,-2.14
EquilibrumLevel,210.37
EquilibrumLevelusingvirtualtemperature,210.19
LevelofFreeConvection,920.17
LFCTusingvirtualtemperature,933.66
BulkRichardsonNumber,23.67
BulkRichardsonNumberusingCAPV,30.28
Temp[K]oftheLiftedCondensationLevel,292.35
Pres[hPa]oftheLiftedCondensationLevel,953.60
Meanmixedlayerpotentialtemperature,296.37
Meanmixedlayermixingratio,14.95
1000hPato500hPathickness,5703.00
Precipitablewater[mm]forentiresounding,38.72
