Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140503/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.28
Liftedindex,13.79
LIFTcomputedusingvirtualtemperature,13.68
SWEATindex,144.99
Kindex,-20.50
Crosstotalsindex,8.10
Verticaltotalsindex,18.10
Totalstotalsindex,26.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.50
Pres[hPa]oftheLiftedCondensationLevel,818.91
Meanmixedlayerpotentialtemperature,289.58
Meanmixedlayermixingratio,4.83
1000hPato500hPathickness,5588.00
Precipitablewater[mm]forentiresounding,11.58
