Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150605/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.76
Liftedindex,13.78
LIFTcomputedusingvirtualtemperature,13.77
SWEATindex,79.99
Kindex,-10.70
Crosstotalsindex,-4.50
Verticaltotalsindex,26.50
Totalstotalsindex,22.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,264.70
Pres[hPa]oftheLiftedCondensationLevel,742.07
Meanmixedlayerpotentialtemperature,288.27
Meanmixedlayermixingratio,3.02
1000hPato500hPathickness,5539.00
Precipitablewater[mm]forentiresounding,7.98
