Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100128/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.35
Liftedindex,-3.64
LIFTcomputedusingvirtualtemperature,-4.19
SWEATindex,86.60
Kindex,28.10
Crosstotalsindex,14.30
Verticaltotalsindex,27.30
Totalstotalsindex,41.60
ConvectiveAvailablePotentialEnergy,1402.02
CAPEusingvirtualtemperature,1529.68
ConvectiveInhibition,-93.85
CINSusingvirtualtemperature,-5.10
EquilibrumLevel,223.57
EquilibrumLevelusingvirtualtemperature,223.39
LevelofFreeConvection,748.39
LFCTusingvirtualtemperature,884.46
BulkRichardsonNumber,78.23
BulkRichardsonNumberusingCAPV,85.35
Temp[K]oftheLiftedCondensationLevel,291.90
Pres[hPa]oftheLiftedCondensationLevel,906.51
Meanmixedlayerpotentialtemperature,300.21
Meanmixedlayermixingratio,15.27
1000hPato500hPathickness,5728.00
Precipitablewater[mm]forentiresounding,42.20
