Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140317/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.10
Liftedindex,1.40
LIFTcomputedusingvirtualtemperature,0.86
SWEATindex,136.40
Kindex,26.70
Crosstotalsindex,15.50
Verticaltotalsindex,25.50
Totalstotalsindex,41.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,14.82
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-204.06
EquilibrumLevelusingvirtualtemperature,631.60
LFCTusingvirtualtemperature,713.92
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.39
Temp[K]oftheLiftedCondensationLevel,288.72
Pres[hPa]oftheLiftedCondensationLevel,888.85
Meanmixedlayerpotentialtemperature,298.62
Meanmixedlayermixingratio,12.69
1000hPato500hPathickness,5740.00
Precipitablewater[mm]forentiresounding,31.45
