Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140811/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.46
Liftedindex,5.12
LIFTcomputedusingvirtualtemperature,5.06
SWEATindex,59.01
Kindex,-17.30
Crosstotalsindex,15.50
Verticaltotalsindex,25.50
Totalstotalsindex,41.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.90
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-112.84
EquilibrumLevelusingvirtualtemperature,723.70
LFCTusingvirtualtemperature,758.38
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.08
Temp[K]oftheLiftedCondensationLevel,277.43
Pres[hPa]oftheLiftedCondensationLevel,851.20
Meanmixedlayerpotentialtemperature,290.52
Meanmixedlayermixingratio,6.18
1000hPato500hPathickness,5535.00
Precipitablewater[mm]forentiresounding,15.24
