Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160923/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.30
Liftedindex,11.19
LIFTcomputedusingvirtualtemperature,11.06
SWEATindex,67.99
Kindex,-16.10
Crosstotalsindex,12.90
Verticaltotalsindex,21.90
Totalstotalsindex,34.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,274.50
Pres[hPa]oftheLiftedCondensationLevel,819.19
Meanmixedlayerpotentialtemperature,290.61
Meanmixedlayermixingratio,5.19
1000hPato500hPathickness,5608.00
Precipitablewater[mm]forentiresounding,10.72
