Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160418/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.77
Liftedindex,1.72
LIFTcomputedusingvirtualtemperature,1.34
SWEATindex,62.98
Kindex,23.80
Crosstotalsindex,16.50
Verticaltotalsindex,24.50
Totalstotalsindex,41.00
ConvectiveAvailablePotentialEnergy,34.01
CAPEusingvirtualtemperature,44.55
ConvectiveInhibition,-95.80
CINSusingvirtualtemperature,-60.26
EquilibrumLevel,645.77
EquilibrumLevelusingvirtualtemperature,645.32
LevelofFreeConvection,718.48
LFCTusingvirtualtemperature,732.33
BulkRichardsonNumber,8.85
BulkRichardsonNumberusingCAPV,11.60
Temp[K]oftheLiftedCondensationLevel,285.76
Pres[hPa]oftheLiftedCondensationLevel,900.40
Meanmixedlayerpotentialtemperature,294.47
Meanmixedlayermixingratio,10.30
1000hPato500hPathickness,5632.00
Precipitablewater[mm]forentiresounding,26.48
