Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130910/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.29
Liftedindex,7.89
LIFTcomputedusingvirtualtemperature,7.65
SWEATindex,144.22
Kindex,-9.70
Crosstotalsindex,15.50
Verticaltotalsindex,18.70
Totalstotalsindex,34.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.65
Pres[hPa]oftheLiftedCondensationLevel,902.87
Meanmixedlayerpotentialtemperature,292.07
Meanmixedlayermixingratio,8.94
1000hPato500hPathickness,5635.00
Precipitablewater[mm]forentiresounding,22.13
