Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150929/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.17
Liftedindex,-0.83
LIFTcomputedusingvirtualtemperature,-1.10
SWEATindex,119.61
Kindex,21.30
Crosstotalsindex,22.50
Verticaltotalsindex,28.50
Totalstotalsindex,51.00
ConvectiveAvailablePotentialEnergy,120.32
CAPEusingvirtualtemperature,186.72
ConvectiveInhibition,-76.08
CINSusingvirtualtemperature,-59.33
EquilibrumLevel,487.00
EquilibrumLevelusingvirtualtemperature,483.09
LevelofFreeConvection,796.87
LFCTusingvirtualtemperature,806.04
BulkRichardsonNumber,7.69
BulkRichardsonNumberusingCAPV,11.93
Temp[K]oftheLiftedCondensationLevel,283.39
Pres[hPa]oftheLiftedCondensationLevel,898.48
Meanmixedlayerpotentialtemperature,292.21
Meanmixedlayermixingratio,8.80
1000hPato500hPathickness,5546.00
Precipitablewater[mm]forentiresounding,20.18
