Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110514/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.24
Liftedindex,12.55
LIFTcomputedusingvirtualtemperature,12.43
SWEATindex,69.00
Kindex,-26.30
Crosstotalsindex,9.10
Verticaltotalsindex,19.10
Totalstotalsindex,28.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,274.60
Pres[hPa]oftheLiftedCondensationLevel,832.56
Meanmixedlayerpotentialtemperature,289.38
Meanmixedlayermixingratio,5.14
1000hPato500hPathickness,5592.00
Precipitablewater[mm]forentiresounding,8.97
