Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160820/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.84
Liftedindex,3.65
LIFTcomputedusingvirtualtemperature,3.37
SWEATindex,132.62
Kindex,21.90
Crosstotalsindex,19.10
Verticaltotalsindex,24.10
Totalstotalsindex,43.20
ConvectiveAvailablePotentialEnergy,23.07
CAPEusingvirtualtemperature,38.73
ConvectiveInhibition,-106.91
CINSusingvirtualtemperature,-89.51
EquilibrumLevel,624.50
EquilibrumLevelusingvirtualtemperature,622.78
LevelofFreeConvection,789.03
LFCTusingvirtualtemperature,796.70
BulkRichardsonNumber,1.28
BulkRichardsonNumberusingCAPV,2.16
Temp[K]oftheLiftedCondensationLevel,284.65
Pres[hPa]oftheLiftedCondensationLevel,926.85
Meanmixedlayerpotentialtemperature,290.91
Meanmixedlayermixingratio,9.29
1000hPato500hPathickness,5575.00
Precipitablewater[mm]forentiresounding,22.88
