Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130323/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.09
Liftedindex,-0.79
LIFTcomputedusingvirtualtemperature,-0.95
SWEATindex,152.01
Kindex,23.10
Crosstotalsindex,19.30
Verticaltotalsindex,24.10
Totalstotalsindex,43.40
ConvectiveAvailablePotentialEnergy,94.48
CAPEusingvirtualtemperature,116.01
ConvectiveInhibition,-209.95
CINSusingvirtualtemperature,-36.17
EquilibrumLevel,291.62
EquilibrumLevelusingvirtualtemperature,290.88
LevelofFreeConvection,558.56
LFCTusingvirtualtemperature,796.26
BulkRichardsonNumber,10.51
BulkRichardsonNumberusingCAPV,12.91
Temp[K]oftheLiftedCondensationLevel,291.42
Pres[hPa]oftheLiftedCondensationLevel,936.43
Meanmixedlayerpotentialtemperature,296.96
Meanmixedlayermixingratio,14.33
1000hPato500hPathickness,5733.00
Precipitablewater[mm]forentiresounding,41.44
