Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100214/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.81
Liftedindex,2.92
LIFTcomputedusingvirtualtemperature,2.48
SWEATindex,150.42
Kindex,19.30
Crosstotalsindex,13.10
Verticaltotalsindex,20.10
Totalstotalsindex,33.20
ConvectiveAvailablePotentialEnergy,4.62
CAPEusingvirtualtemperature,22.93
ConvectiveInhibition,-23.27
CINSusingvirtualtemperature,-15.64
EquilibrumLevel,700.02
EquilibrumLevelusingvirtualtemperature,689.86
LevelofFreeConvection,875.62
LFCTusingvirtualtemperature,881.46
BulkRichardsonNumber,0.77
BulkRichardsonNumberusingCAPV,3.81
Temp[K]oftheLiftedCondensationLevel,290.97
Pres[hPa]oftheLiftedCondensationLevel,914.23
Meanmixedlayerpotentialtemperature,298.53
Meanmixedlayermixingratio,14.26
1000hPato500hPathickness,5766.00
Precipitablewater[mm]forentiresounding,37.19
