Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140210/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.11
Liftedindex,1.77
LIFTcomputedusingvirtualtemperature,1.44
SWEATindex,215.41
Kindex,6.70
Crosstotalsindex,22.10
Verticaltotalsindex,22.50
Totalstotalsindex,44.60
ConvectiveAvailablePotentialEnergy,3.78
CAPEusingvirtualtemperature,5.81
ConvectiveInhibition,-3.43
CINSusingvirtualtemperature,-1.22
EquilibrumLevel,457.97
EquilibrumLevelusingvirtualtemperature,457.34
LevelofFreeConvection,909.34
LFCTusingvirtualtemperature,915.26
BulkRichardsonNumber,0.65
BulkRichardsonNumberusingCAPV,1.00
Temp[K]oftheLiftedCondensationLevel,289.48
Pres[hPa]oftheLiftedCondensationLevel,921.31
Meanmixedlayerpotentialtemperature,296.35
Meanmixedlayermixingratio,12.85
1000hPato500hPathickness,5744.00
Precipitablewater[mm]forentiresounding,28.24
