Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160204/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.96
Liftedindex,-1.01
LIFTcomputedusingvirtualtemperature,-1.43
SWEATindex,245.98
Kindex,30.60
Crosstotalsindex,21.40
Verticaltotalsindex,22.10
Totalstotalsindex,43.50
ConvectiveAvailablePotentialEnergy,132.66
CAPEusingvirtualtemperature,219.91
ConvectiveInhibition,-24.34
CINSusingvirtualtemperature,-18.66
EquilibrumLevel,392.94
EquilibrumLevelusingvirtualtemperature,331.30
LevelofFreeConvection,739.27
LFCTusingvirtualtemperature,793.84
BulkRichardsonNumber,3.81
BulkRichardsonNumberusingCAPV,6.32
Temp[K]oftheLiftedCondensationLevel,294.26
Pres[hPa]oftheLiftedCondensationLevel,934.96
Meanmixedlayerpotentialtemperature,299.99
Meanmixedlayermixingratio,17.19
1000hPato500hPathickness,5795.00
Precipitablewater[mm]forentiresounding,58.82
