Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141017/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.56
Liftedindex,2.39
LIFTcomputedusingvirtualtemperature,2.10
SWEATindex,42.00
Kindex,-26.90
Crosstotalsindex,11.70
Verticaltotalsindex,25.70
Totalstotalsindex,37.40
ConvectiveAvailablePotentialEnergy,20.58
CAPEusingvirtualtemperature,38.53
ConvectiveInhibition,-54.40
CINSusingvirtualtemperature,-33.13
EquilibrumLevel,736.64
EquilibrumLevelusingvirtualtemperature,730.08
LevelofFreeConvection,792.23
LFCTusingvirtualtemperature,809.39
BulkRichardsonNumber,1.31
BulkRichardsonNumberusingCAPV,2.45
Temp[K]oftheLiftedCondensationLevel,281.50
Pres[hPa]oftheLiftedCondensationLevel,856.98
Meanmixedlayerpotentialtemperature,294.21
Meanmixedlayermixingratio,8.12
1000hPato500hPathickness,5583.00
Precipitablewater[mm]forentiresounding,16.23
