Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130527/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.15
Liftedindex,4.86
LIFTcomputedusingvirtualtemperature,4.68
SWEATindex,86.79
Kindex,-3.10
Crosstotalsindex,20.90
Verticaltotalsindex,24.50
Totalstotalsindex,45.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.52
Pres[hPa]oftheLiftedCondensationLevel,884.69
Meanmixedlayerpotentialtemperature,290.53
Meanmixedlayermixingratio,7.35
1000hPato500hPathickness,5572.00
Precipitablewater[mm]forentiresounding,16.42
