Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120405/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.58
Liftedindex,3.67
LIFTcomputedusingvirtualtemperature,3.34
SWEATindex,161.22
Kindex,-4.60
Crosstotalsindex,18.60
Verticaltotalsindex,19.30
Totalstotalsindex,37.90
ConvectiveAvailablePotentialEnergy,26.89
CAPEusingvirtualtemperature,38.77
ConvectiveInhibition,-4.97
CINSusingvirtualtemperature,-2.79
EquilibrumLevel,802.62
EquilibrumLevelusingvirtualtemperature,799.64
LevelofFreeConvection,885.95
LFCTusingvirtualtemperature,893.25
BulkRichardsonNumber,3.99
BulkRichardsonNumberusingCAPV,5.75
Temp[K]oftheLiftedCondensationLevel,287.61
Pres[hPa]oftheLiftedCondensationLevel,913.78
Meanmixedlayerpotentialtemperature,295.13
Meanmixedlayermixingratio,11.47
1000hPato500hPathickness,5675.00
Precipitablewater[mm]forentiresounding,26.36
