Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121225/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.75
Liftedindex,3.76
LIFTcomputedusingvirtualtemperature,3.32
SWEATindex,167.22
Kindex,21.30
Crosstotalsindex,17.70
Verticaltotalsindex,22.70
Totalstotalsindex,40.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.07
Pres[hPa]oftheLiftedCondensationLevel,882.50
Meanmixedlayerpotentialtemperature,297.53
Meanmixedlayermixingratio,11.47
1000hPato500hPathickness,5715.00
Precipitablewater[mm]forentiresounding,32.74
