Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110724/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.91
Liftedindex,7.55
LIFTcomputedusingvirtualtemperature,7.45
SWEATindex,43.98
Kindex,-22.10
Crosstotalsindex,18.10
Verticaltotalsindex,25.10
Totalstotalsindex,43.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,275.33
Pres[hPa]oftheLiftedCondensationLevel,867.71
Meanmixedlayerpotentialtemperature,286.74
Meanmixedlayermixingratio,5.20
1000hPato500hPathickness,5488.00
Precipitablewater[mm]forentiresounding,12.70
