Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121008/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.98
Liftedindex,3.15
LIFTcomputedusingvirtualtemperature,2.86
SWEATindex,171.59
Kindex,24.00
Crosstotalsindex,21.40
Verticaltotalsindex,21.70
Totalstotalsindex,43.10
ConvectiveAvailablePotentialEnergy,10.49
CAPEusingvirtualtemperature,12.82
ConvectiveInhibition,-2.52
CINSusingvirtualtemperature,-1.93
EquilibrumLevel,806.53
EquilibrumLevelusingvirtualtemperature,805.29
LevelofFreeConvection,911.56
LFCTusingvirtualtemperature,913.30
BulkRichardsonNumber,0.17
BulkRichardsonNumberusingCAPV,0.20
Temp[K]oftheLiftedCondensationLevel,285.52
Pres[hPa]oftheLiftedCondensationLevel,923.14
Meanmixedlayerpotentialtemperature,292.13
Meanmixedlayermixingratio,9.88
1000hPato500hPathickness,5612.00
Precipitablewater[mm]forentiresounding,27.36
