Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161109/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.69
Liftedindex,-0.83
LIFTcomputedusingvirtualtemperature,-1.16
SWEATindex,96.02
Kindex,19.50
Crosstotalsindex,13.50
Verticaltotalsindex,28.50
Totalstotalsindex,42.00
ConvectiveAvailablePotentialEnergy,625.76
CAPEusingvirtualtemperature,702.22
ConvectiveInhibition,-195.03
CINSusingvirtualtemperature,-144.47
EquilibrumLevel,211.63
EquilibrumLevelusingvirtualtemperature,211.59
LevelofFreeConvection,703.01
LFCTusingvirtualtemperature,734.59
BulkRichardsonNumber,54.90
BulkRichardsonNumberusingCAPV,61.61
Temp[K]oftheLiftedCondensationLevel,287.84
Pres[hPa]oftheLiftedCondensationLevel,882.88
Meanmixedlayerpotentialtemperature,298.29
Meanmixedlayermixingratio,12.07
1000hPato500hPathickness,5687.00
Precipitablewater[mm]forentiresounding,33.04
