Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150822/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.61
Liftedindex,0.38
LIFTcomputedusingvirtualtemperature,0.08
SWEATindex,147.58
Kindex,15.80
Crosstotalsindex,23.00
Verticaltotalsindex,24.50
Totalstotalsindex,47.50
ConvectiveAvailablePotentialEnergy,89.58
CAPEusingvirtualtemperature,152.18
ConvectiveInhibition,-11.15
CINSusingvirtualtemperature,-5.68
EquilibrumLevel,462.13
EquilibrumLevelusingvirtualtemperature,460.32
LevelofFreeConvection,845.49
LFCTusingvirtualtemperature,910.55
BulkRichardsonNumber,4.74
BulkRichardsonNumberusingCAPV,8.04
Temp[K]oftheLiftedCondensationLevel,288.42
Pres[hPa]oftheLiftedCondensationLevel,974.81
Meanmixedlayerpotentialtemperature,290.54
Meanmixedlayermixingratio,11.32
1000hPato500hPathickness,5582.00
Precipitablewater[mm]forentiresounding,28.92
