Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160913/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.33
Liftedindex,1.62
LIFTcomputedusingvirtualtemperature,1.59
SWEATindex,143.02
Kindex,2.00
Crosstotalsindex,19.60
Verticaltotalsindex,23.50
Totalstotalsindex,43.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.97
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-7.05
EquilibrumLevelusingvirtualtemperature,703.85
LFCTusingvirtualtemperature,875.70
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.22
Temp[K]oftheLiftedCondensationLevel,286.81
Pres[hPa]oftheLiftedCondensationLevel,931.34
Meanmixedlayerpotentialtemperature,292.71
Meanmixedlayermixingratio,10.69
1000hPato500hPathickness,5621.00
Precipitablewater[mm]forentiresounding,24.99
