Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131225/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.35
Liftedindex,5.40
LIFTcomputedusingvirtualtemperature,4.79
SWEATindex,165.80
Kindex,-21.40
Crosstotalsindex,14.60
Verticaltotalsindex,16.70
Totalstotalsindex,31.30
ConvectiveAvailablePotentialEnergy,4.17
CAPEusingvirtualtemperature,11.40
ConvectiveInhibition,-12.24
CINSusingvirtualtemperature,-7.02
EquilibrumLevel,836.48
EquilibrumLevelusingvirtualtemperature,830.01
LevelofFreeConvection,878.61
LFCTusingvirtualtemperature,892.05
BulkRichardsonNumber,1.50
BulkRichardsonNumberusingCAPV,4.10
Temp[K]oftheLiftedCondensationLevel,289.93
Pres[hPa]oftheLiftedCondensationLevel,923.66
Meanmixedlayerpotentialtemperature,296.60
Meanmixedlayermixingratio,13.20
1000hPato500hPathickness,5729.00
Precipitablewater[mm]forentiresounding,25.31
