Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150921/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.84
Liftedindex,6.84
LIFTcomputedusingvirtualtemperature,6.60
SWEATindex,46.99
Kindex,14.30
Crosstotalsindex,10.30
Verticaltotalsindex,21.30
Totalstotalsindex,31.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.36
Pres[hPa]oftheLiftedCondensationLevel,898.76
Meanmixedlayerpotentialtemperature,291.12
Meanmixedlayermixingratio,8.20
1000hPato500hPathickness,5573.00
Precipitablewater[mm]forentiresounding,19.62
