Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111101/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.05
Liftedindex,5.64
LIFTcomputedusingvirtualtemperature,5.36
SWEATindex,97.79
Kindex,5.00
Crosstotalsindex,16.60
Verticaltotalsindex,21.10
Totalstotalsindex,37.70
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.10
Pres[hPa]oftheLiftedCondensationLevel,877.42
Meanmixedlayerpotentialtemperature,292.85
Meanmixedlayermixingratio,8.26
1000hPato500hPathickness,5632.00
Precipitablewater[mm]forentiresounding,21.35
