Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121222/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.67
Liftedindex,-1.00
LIFTcomputedusingvirtualtemperature,-1.21
SWEATindex,138.58
Kindex,20.50
Crosstotalsindex,18.70
Verticaltotalsindex,22.70
Totalstotalsindex,41.40
ConvectiveAvailablePotentialEnergy,129.76
CAPEusingvirtualtemperature,198.61
ConvectiveInhibition,-11.82
CINSusingvirtualtemperature,-4.70
EquilibrumLevel,371.84
EquilibrumLevelusingvirtualtemperature,370.02
LevelofFreeConvection,878.97
LFCTusingvirtualtemperature,898.06
BulkRichardsonNumber,193.30
BulkRichardsonNumberusingCAPV,295.86
Temp[K]oftheLiftedCondensationLevel,290.52
Pres[hPa]oftheLiftedCondensationLevel,919.88
Meanmixedlayerpotentialtemperature,297.54
Meanmixedlayermixingratio,13.77
1000hPato500hPathickness,5701.00
Precipitablewater[mm]forentiresounding,38.93
