Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120827/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.26
Liftedindex,-0.68
LIFTcomputedusingvirtualtemperature,-0.84
SWEATindex,183.59
Kindex,2.10
Crosstotalsindex,26.70
Verticaltotalsindex,27.30
Totalstotalsindex,54.00
ConvectiveAvailablePotentialEnergy,156.82
CAPEusingvirtualtemperature,217.85
ConvectiveInhibition,-0.06
CINSusingvirtualtemperature,-0.01
EquilibrumLevel,370.29
EquilibrumLevelusingvirtualtemperature,369.81
LevelofFreeConvection,901.35
LFCTusingvirtualtemperature,905.53
BulkRichardsonNumber,4.84
BulkRichardsonNumberusingCAPV,6.73
Temp[K]oftheLiftedCondensationLevel,281.98
Pres[hPa]oftheLiftedCondensationLevel,912.86
Meanmixedlayerpotentialtemperature,289.43
Meanmixedlayermixingratio,7.86
1000hPato500hPathickness,5480.00
Precipitablewater[mm]forentiresounding,19.74
