Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141218/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.33
Liftedindex,-4.91
LIFTcomputedusingvirtualtemperature,-5.87
SWEATindex,121.18
Kindex,28.30
Crosstotalsindex,13.70
Verticaltotalsindex,29.70
Totalstotalsindex,43.40
ConvectiveAvailablePotentialEnergy,2038.09
CAPEusingvirtualtemperature,2216.93
ConvectiveInhibition,-161.74
CINSusingvirtualtemperature,-91.14
EquilibrumLevel,170.58
EquilibrumLevelusingvirtualtemperature,170.58
LevelofFreeConvection,761.26
LFCTusingvirtualtemperature,788.79
BulkRichardsonNumber,123.92
BulkRichardsonNumberusingCAPV,134.79
Temp[K]oftheLiftedCondensationLevel,294.51
Pres[hPa]oftheLiftedCondensationLevel,946.56
Meanmixedlayerpotentialtemperature,299.18
Meanmixedlayermixingratio,17.24
1000hPato500hPathickness,5749.00
Precipitablewater[mm]forentiresounding,39.65
