Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130720/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.44
Liftedindex,1.66
LIFTcomputedusingvirtualtemperature,1.31
SWEATindex,165.20
Kindex,25.90
Crosstotalsindex,19.30
Verticaltotalsindex,24.10
Totalstotalsindex,43.40
ConvectiveAvailablePotentialEnergy,73.56
CAPEusingvirtualtemperature,101.52
ConvectiveInhibition,-60.02
CINSusingvirtualtemperature,-44.24
EquilibrumLevel,532.04
EquilibrumLevelusingvirtualtemperature,531.47
LevelofFreeConvection,818.98
LFCTusingvirtualtemperature,831.50
BulkRichardsonNumber,3.80
BulkRichardsonNumberusingCAPV,5.25
Temp[K]oftheLiftedCondensationLevel,286.08
Pres[hPa]oftheLiftedCondensationLevel,923.58
Meanmixedlayerpotentialtemperature,292.68
Meanmixedlayermixingratio,10.30
1000hPato500hPathickness,5587.00
Precipitablewater[mm]forentiresounding,28.02
