Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150803/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.88
Liftedindex,4.52
LIFTcomputedusingvirtualtemperature,4.31
SWEATindex,78.01
Kindex,7.90
Crosstotalsindex,11.50
Verticaltotalsindex,26.50
Totalstotalsindex,38.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.35
Pres[hPa]oftheLiftedCondensationLevel,907.48
Meanmixedlayerpotentialtemperature,291.33
Meanmixedlayermixingratio,8.71
1000hPato500hPathickness,5615.00
Precipitablewater[mm]forentiresounding,19.94
