Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140413/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.23
Liftedindex,-0.08
LIFTcomputedusingvirtualtemperature,-0.32
SWEATindex,193.78
Kindex,32.30
Crosstotalsindex,22.50
Verticaltotalsindex,22.70
Totalstotalsindex,45.20
ConvectiveAvailablePotentialEnergy,99.22
CAPEusingvirtualtemperature,130.28
ConvectiveInhibition,-1.39
CINSusingvirtualtemperature,-0.57
EquilibrumLevel,424.62
EquilibrumLevelusingvirtualtemperature,424.03
LevelofFreeConvection,928.03
LFCTusingvirtualtemperature,929.86
BulkRichardsonNumber,1.98
BulkRichardsonNumberusingCAPV,2.61
Temp[K]oftheLiftedCondensationLevel,290.31
Pres[hPa]oftheLiftedCondensationLevel,931.90
Meanmixedlayerpotentialtemperature,296.23
Meanmixedlayermixingratio,13.40
1000hPato500hPathickness,5689.00
Precipitablewater[mm]forentiresounding,46.61
