Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100228/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.38
Liftedindex,-1.77
LIFTcomputedusingvirtualtemperature,-2.52
SWEATindex,189.00
Kindex,27.50
Crosstotalsindex,20.70
Verticaltotalsindex,22.50
Totalstotalsindex,43.20
ConvectiveAvailablePotentialEnergy,171.55
CAPEusingvirtualtemperature,324.94
ConvectiveInhibition,-6.25
CINSusingvirtualtemperature,-1.84
EquilibrumLevel,405.69
EquilibrumLevelusingvirtualtemperature,399.14
LevelofFreeConvection,884.69
LFCTusingvirtualtemperature,930.30
BulkRichardsonNumber,17.17
BulkRichardsonNumberusingCAPV,32.53
Temp[K]oftheLiftedCondensationLevel,292.51
Pres[hPa]oftheLiftedCondensationLevel,939.10
Meanmixedlayerpotentialtemperature,297.82
Meanmixedlayermixingratio,15.32
1000hPato500hPathickness,5732.00
Precipitablewater[mm]forentiresounding,42.55
