Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130301/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.92
Liftedindex,1.24
LIFTcomputedusingvirtualtemperature,1.24
SWEATindex,198.80
Kindex,27.90
Crosstotalsindex,17.50
Verticaltotalsindex,20.10
Totalstotalsindex,37.60
ConvectiveAvailablePotentialEnergy,38.09
CAPEusingvirtualtemperature,80.82
ConvectiveInhibition,-5.58
CINSusingvirtualtemperature,-4.25
EquilibrumLevel,515.41
EquilibrumLevelusingvirtualtemperature,514.43
LevelofFreeConvection,905.42
LFCTusingvirtualtemperature,915.12
BulkRichardsonNumber,9.26
BulkRichardsonNumberusingCAPV,19.64
Temp[K]oftheLiftedCondensationLevel,291.65
Pres[hPa]oftheLiftedCondensationLevel,939.52
Meanmixedlayerpotentialtemperature,296.91
Meanmixedlayermixingratio,14.49
1000hPato500hPathickness,5721.00
Precipitablewater[mm]forentiresounding,49.19
