Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120619/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.52
Liftedindex,7.37
LIFTcomputedusingvirtualtemperature,7.24
SWEATindex,34.98
Kindex,-15.10
Crosstotalsindex,11.90
Verticaltotalsindex,24.90
Totalstotalsindex,36.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.87
Pres[hPa]oftheLiftedCondensationLevel,882.74
Meanmixedlayerpotentialtemperature,287.97
Meanmixedlayermixingratio,6.13
1000hPato500hPathickness,5543.00
Precipitablewater[mm]forentiresounding,10.99
