Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131102/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.73
Liftedindex,4.22
LIFTcomputedusingvirtualtemperature,4.03
SWEATindex,77.79
Kindex,14.50
Crosstotalsindex,17.10
Verticaltotalsindex,26.10
Totalstotalsindex,43.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.76
Pres[hPa]oftheLiftedCondensationLevel,865.15
Meanmixedlayerpotentialtemperature,293.68
Meanmixedlayermixingratio,8.19
1000hPato500hPathickness,5621.00
Precipitablewater[mm]forentiresounding,22.77
