Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150207/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.56
Liftedindex,8.34
LIFTcomputedusingvirtualtemperature,7.87
SWEATindex,155.01
Kindex,-7.30
Crosstotalsindex,12.90
Verticaltotalsindex,15.70
Totalstotalsindex,28.60
ConvectiveAvailablePotentialEnergy,0.88
CAPEusingvirtualtemperature,3.66
ConvectiveInhibition,-44.87
CINSusingvirtualtemperature,-30.92
EquilibrumLevel,801.26
EquilibrumLevelusingvirtualtemperature,799.31
LevelofFreeConvection,827.78
LFCTusingvirtualtemperature,851.91
BulkRichardsonNumber,0.15
BulkRichardsonNumberusingCAPV,0.61
Temp[K]oftheLiftedCondensationLevel,288.15
Pres[hPa]oftheLiftedCondensationLevel,927.38
Meanmixedlayerpotentialtemperature,294.44
Meanmixedlayermixingratio,11.70
1000hPato500hPathickness,5728.00
Precipitablewater[mm]forentiresounding,24.43
