Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141231/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.50
Liftedindex,-5.97
LIFTcomputedusingvirtualtemperature,-6.94
SWEATindex,50.41
Kindex,25.70
Crosstotalsindex,10.50
Verticaltotalsindex,29.50
Totalstotalsindex,40.00
ConvectiveAvailablePotentialEnergy,2140.85
CAPEusingvirtualtemperature,2398.90
ConvectiveInhibition,-135.66
CINSusingvirtualtemperature,-66.68
EquilibrumLevel,190.59
EquilibrumLevelusingvirtualtemperature,190.24
LevelofFreeConvection,790.63
LFCTusingvirtualtemperature,822.92
BulkRichardsonNumber,539.09
BulkRichardsonNumberusingCAPV,604.08
Temp[K]oftheLiftedCondensationLevel,293.93
Pres[hPa]oftheLiftedCondensationLevel,916.72
Meanmixedlayerpotentialtemperature,301.33
Meanmixedlayermixingratio,17.18
1000hPato500hPathickness,5755.00
Precipitablewater[mm]forentiresounding,32.75
