Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110201/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.05
Liftedindex,-1.38
LIFTcomputedusingvirtualtemperature,-2.26
SWEATindex,87.39
Kindex,16.30
Crosstotalsindex,9.10
Verticaltotalsindex,24.10
Totalstotalsindex,33.20
ConvectiveAvailablePotentialEnergy,636.94
CAPEusingvirtualtemperature,797.27
ConvectiveInhibition,-11.54
CINSusingvirtualtemperature,-6.75
EquilibrumLevel,241.64
EquilibrumLevelusingvirtualtemperature,241.11
LevelofFreeConvection,900.88
LFCTusingvirtualtemperature,912.58
BulkRichardsonNumber,1208.96
BulkRichardsonNumberusingCAPV,1513.26
Temp[K]oftheLiftedCondensationLevel,293.70
Pres[hPa]oftheLiftedCondensationLevel,947.14
Meanmixedlayerpotentialtemperature,298.30
Meanmixedlayermixingratio,16.37
1000hPato500hPathickness,5767.00
Precipitablewater[mm]forentiresounding,37.07
