Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110317/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.44
Liftedindex,-0.02
LIFTcomputedusingvirtualtemperature,-0.43
SWEATindex,163.81
Kindex,26.50
Crosstotalsindex,18.10
Verticaltotalsindex,23.10
Totalstotalsindex,41.20
ConvectiveAvailablePotentialEnergy,93.02
CAPEusingvirtualtemperature,153.27
ConvectiveInhibition,-15.04
CINSusingvirtualtemperature,-10.54
EquilibrumLevel,399.58
EquilibrumLevelusingvirtualtemperature,395.13
LevelofFreeConvection,879.72
LFCTusingvirtualtemperature,885.72
BulkRichardsonNumber,12.40
BulkRichardsonNumberusingCAPV,20.44
Temp[K]oftheLiftedCondensationLevel,291.10
Pres[hPa]oftheLiftedCondensationLevel,931.05
Meanmixedlayerpotentialtemperature,297.12
Meanmixedlayermixingratio,14.12
1000hPato500hPathickness,5716.00
Precipitablewater[mm]forentiresounding,42.08
