Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110915/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,16.85
Liftedindex,15.15
LIFTcomputedusingvirtualtemperature,15.09
SWEATindex,77.99
Kindex,-14.90
Crosstotalsindex,1.30
Verticaltotalsindex,19.30
Totalstotalsindex,20.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,270.62
Pres[hPa]oftheLiftedCondensationLevel,762.54
Meanmixedlayerpotentialtemperature,292.43
Meanmixedlayermixingratio,4.27
1000hPato500hPathickness,5595.00
Precipitablewater[mm]forentiresounding,8.00
