Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120417/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.22
Liftedindex,-0.92
LIFTcomputedusingvirtualtemperature,-1.04
SWEATindex,125.40
Kindex,27.80
Crosstotalsindex,19.90
Verticaltotalsindex,25.90
Totalstotalsindex,45.80
ConvectiveAvailablePotentialEnergy,127.08
CAPEusingvirtualtemperature,155.40
ConvectiveInhibition,-8.70
CINSusingvirtualtemperature,-5.35
EquilibrumLevel,361.18
EquilibrumLevelusingvirtualtemperature,362.00
LevelofFreeConvection,909.89
LFCTusingvirtualtemperature,916.07
BulkRichardsonNumber,117.43
BulkRichardsonNumberusingCAPV,143.60
Temp[K]oftheLiftedCondensationLevel,287.48
Pres[hPa]oftheLiftedCondensationLevel,933.50
Meanmixedlayerpotentialtemperature,293.20
Meanmixedlayermixingratio,11.14
1000hPato500hPathickness,5613.00
Precipitablewater[mm]forentiresounding,34.05
