Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110828/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.65
Liftedindex,4.28
LIFTcomputedusingvirtualtemperature,4.02
SWEATindex,101.20
Kindex,21.70
Crosstotalsindex,18.10
Verticaltotalsindex,24.10
Totalstotalsindex,42.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.04
Pres[hPa]oftheLiftedCondensationLevel,924.79
Meanmixedlayerpotentialtemperature,290.48
Meanmixedlayermixingratio,8.94
1000hPato500hPathickness,5594.00
Precipitablewater[mm]forentiresounding,20.59
