Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120215/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.82
Liftedindex,1.89
LIFTcomputedusingvirtualtemperature,1.47
SWEATindex,127.39
Kindex,22.10
Crosstotalsindex,15.90
Verticaltotalsindex,21.90
Totalstotalsindex,37.80
ConvectiveAvailablePotentialEnergy,33.07
CAPEusingvirtualtemperature,62.65
ConvectiveInhibition,-50.43
CINSusingvirtualtemperature,-0.89
EquilibrumLevel,620.40
EquilibrumLevelusingvirtualtemperature,408.99
LevelofFreeConvection,699.59
LFCTusingvirtualtemperature,875.52
BulkRichardsonNumber,4.83
BulkRichardsonNumberusingCAPV,9.14
Temp[K]oftheLiftedCondensationLevel,286.93
Pres[hPa]oftheLiftedCondensationLevel,889.68
Meanmixedlayerpotentialtemperature,296.69
Meanmixedlayermixingratio,11.27
1000hPato500hPathickness,5670.00
Precipitablewater[mm]forentiresounding,28.33
