PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1016.0,5,19.4,13.4,68,9.59,235,14,291.2,318.6,292.9
1007.0,82,17.6,12.6,72,9.18,235,13,290.2,316.3,291.8
1000.0,143,17.2,12.4,73,9.12,235,12,290.4,316.3,291.9
986.0,262,16.0,12.0,77,9.01,230,12,290.3,315.9,291.9
942.0,648,12.0,10.7,92,8.64,211,12,290.1,314.7,291.6
940.0,665,11.9,10.6,91,8.59,210,12,290.2,314.7,291.7
925.0,800,11.6,9.7,88,8.23,215,11,291.2,314.8,292.6
889.0,1133,11.4,5.6,68,6.47,235,10,294.3,313.3,295.4
887.0,1151,11.4,5.4,67,6.38,238,10,294.5,313.2,295.6
858.0,1428,9.2,1.6,59,5.01,275,8,294.9,309.9,295.8
851.0,1496,8.6,0.6,57,4.72,275,9,295.0,309.1,295.9
850.0,1506,8.6,0.6,57,4.72,275,9,295.1,309.3,296.0
795.0,2053,4.0,-1.2,69,4.43,205,10,296.0,309.3,296.8
777.0,2240,2.5,-1.8,73,4.34,200,10,296.2,309.3,297.0
774.0,2272,2.2,-1.9,74,4.32,205,9,296.3,309.3,297.0
765.0,2366,1.6,-3.1,71,4.00,221,7,296.6,308.7,297.3
754.0,2483,2.3,-13.7,30,1.77,240,4,298.6,304.2,298.9
752.0,2505,2.4,-15.6,25,1.52,246,5,298.9,303.8,299.2
744.0,2591,2.6,-20.4,16,1.02,270,7,300.1,303.5,300.2
736.0,2678,2.4,-23.2,13,0.81,295,10,300.8,303.5,300.9
711.0,2957,1.8,-32.2,6,0.36,312,12,303.1,304.4,303.2
700.0,3082,0.6,-33.4,6,0.33,320,13,303.1,304.3,303.2
698.0,3105,0.4,-33.4,6,0.33,320,13,303.2,304.3,303.2
654.0,3619,-3.9,-32.6,9,0.38,325,17,304.0,305.4,304.1
623.0,4002,-7.1,-32.1,12,0.42,318,20,304.6,306.1,304.6
587.0,4462,-11.3,-25.3,30,0.84,310,23,304.9,307.8,305.1
568.0,4713,-13.7,-27.7,30,0.70,306,25,305.0,307.4,305.1
560.0,4821,-13.3,-36.3,13,0.31,304,26,306.7,307.8,306.7
543.0,5053,-15.5,-37.0,14,0.30,300,28,306.8,307.9,306.9
514.0,5465,-19.3,-38.3,17,0.27,310,30,307.0,308.0,307.1
500.0,5670,-19.7,-44.7,9,0.14,315,31,309.0,309.5,309.0
499.0,5685,-19.8,-45.0,9,0.14,315,31,309.0,309.6,309.1
462.0,6252,-22.7,-55.5,3,0.04,295,33,312.3,312.5,312.3
452.0,6413,-23.5,-58.5,2,0.03,296,39,313.2,313.4,313.2
423.0,6896,-25.9,-61.9,2,0.02,299,59,316.1,316.2,316.2
413.0,7069,-26.2,-60.9,2,0.03,300,66,318.0,318.1,318.0
400.0,7300,-26.5,-59.5,3,0.03,300,70,320.5,320.6,320.5
381.0,7652,-26.9,-65.9,1,0.01,299,77,324.4,324.5,324.4
338.0,8508,-31.9,-67.9,2,0.01,296,96,328.9,329.0,328.9
331.0,8654,-33.1,-68.5,2,0.01,295,99,329.3,329.3,329.3
300.0,9340,-38.5,-71.5,2,0.01,295,86,331.0,331.0,331.0
282.0,9762,-41.5,-73.5,2,0.01,295,86,332.6,332.6,332.6
250.0,10570,-45.7,-76.7,2,0.00,295,85,338.0,338.0,338.0
243.0,10759,-47.1,-76.1,2,0.01,297,83,338.6,338.7,338.6
228.0,11176,-49.5,-77.1,3,0.00,300,80,341.2,341.2,341.2
213.0,11621,-52.1,-78.1,3,0.00,296,86,343.9,343.9,343.9
207.0,11807,-51.5,-80.2,2,0.00,295,89,347.7,347.7,347.7
202.0,11965,-50.9,-81.9,1,0.00,295,89,351.0,351.0,351.0
200.0,12030,-50.9,-81.9,1,0.00,295,89,352.0,352.0,352.0
150.0,13870,-58.7,-89.7,1,0.00,285,86,368.8,368.8,368.8
144.0,14126,-59.9,-89.9,1,0.00,285,78,371.0,371.0,371.0
137.0,14437,-60.7,-90.0,1,0.00,285,69,375.0,375.0,375.0
132.0,14669,-61.2,-90.1,1,0.00,290,63,377.9,378.0,377.9
128.0,14861,-61.7,-90.2,1,0.00,295,63,380.4,380.4,380.4
117.0,15421,-61.0,-90.5,1,0.00,295,75,391.6,391.6,391.6
100.0,16400,-59.9,-90.9,1,0.00,270,59,411.7,411.7,411.7
91.0,16987,-60.8,-90.5,1,0.00,280,32,421.2,421.2,421.2
85.0,17412,-61.4,-90.2,1,0.00,295,34,428.2,428.2,428.2
78.9,17876,-62.1,-89.9,1,0.00,292,32,436.0,436.0,436.0
76.0,18109,-61.7,-89.8,1,0.00,290,31,441.5,441.5,441.5
71.0,18532,-61.0,-89.5,1,0.00,265,32,451.7,451.7,451.7
70.2,18602,-60.9,-89.4,1,0.00,261,30,453.4,453.4,453.4
70.0,18620,-60.7,-89.4,1,0.00,260,30,454.2,454.2,454.2
69.0,18710,-59.4,-89.3,1,0.00,255,23,458.9,458.9,458.9
68.2,18783,-58.3,-89.3,1,0.00,255,18,462.7,462.8,462.7
67.0,18893,-59.0,-89.4,1,0.00,255,11,463.6,463.7,463.7
65.0,19081,-60.1,-89.5,1,0.00,285,7,465.2,465.2,465.2
64.0,19178,-60.7,-89.6,1,0.00,325,10,466.0,466.0,466.0
62.0,19375,-61.9,-89.7,1,0.00,325,15,467.6,467.6,467.6
61.3,19446,-62.3,-89.8,1,0.00,314,17,468.2,468.2,468.2
59.0,19683,-61.7,-89.9,1,0.00,275,22,474.7,474.7,474.7
56.0,20006,-60.9,-90.1,1,0.00,290,18,483.7,483.7,483.7
51.4,20538,-59.5,-90.5,1,0.00,249,15,498.9,498.9,498.9
51.0,20587,-59.7,-90.7,1,0.00,245,15,499.6,499.6,499.6
50.0,20710,-60.1,-91.1,1,0.00,250,14,501.4,501.4,501.4
49.0,20835,-60.6,-91.0,1,0.00,260,11,503.1,503.1,503.1
47.0,21093,-61.7,-90.7,1,0.00,300,12,506.6,506.6,506.6
45.2,21335,-62.7,-90.4,1,0.00,278,14,509.8,509.8,509.8
45.0,21363,-62.5,-90.4,1,0.00,275,14,510.9,511.0,510.9
43.0,21646,-60.3,-90.1,1,0.00,245,10,523.0,523.0,523.0
40.7,21988,-57.7,-89.7,1,0.00,165,10,537.8,537.8,537.8
40.0,22098,-57.6,-89.6,1,0.00,140,10,540.8,540.8,540.8
37.0,22591,-57.0,-89.0,1,0.00,115,4,554.4,554.4,554.4
34.5,23033,-56.5,-88.5,1,0.00,94,11,566.9,567.0,566.9
34.0,23125,-57.0,-89.0,1,0.00,90,13,568.0,568.0,568.0
33.3,23257,-57.7,-89.7,1,0.00,89,13,569.5,569.5,569.5
30.0,23920,-53.9,-86.9,1,0.01,85,12,597.1,597.2,597.1
29.0,24139,-52.1,-85.1,1,0.01,75,19,607.9,608.0,607.9
28.9,24161,-51.9,-84.9,1,0.01,75,19,609.0,609.1,609.0
