Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110405/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.50
Liftedindex,0.16
LIFTcomputedusingvirtualtemperature,-0.23
SWEATindex,173.60
Kindex,29.30
Crosstotalsindex,23.90
Verticaltotalsindex,24.50
Totalstotalsindex,48.40
ConvectiveAvailablePotentialEnergy,7.29
CAPEusingvirtualtemperature,17.77
ConvectiveInhibition,-48.41
CINSusingvirtualtemperature,-35.22
EquilibrumLevel,460.54
EquilibrumLevelusingvirtualtemperature,455.34
LevelofFreeConvection,656.45
LFCTusingvirtualtemperature,689.30
BulkRichardsonNumber,1.20
BulkRichardsonNumberusingCAPV,2.92
Temp[K]oftheLiftedCondensationLevel,288.53
Pres[hPa]oftheLiftedCondensationLevel,965.77
Meanmixedlayerpotentialtemperature,291.43
Meanmixedlayermixingratio,11.52
1000hPato500hPathickness,5615.00
Precipitablewater[mm]forentiresounding,33.07
