Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160902/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.22
Liftedindex,3.80
LIFTcomputedusingvirtualtemperature,3.54
SWEATindex,207.42
Kindex,-2.60
Crosstotalsindex,17.80
Verticaltotalsindex,20.70
Totalstotalsindex,38.50
ConvectiveAvailablePotentialEnergy,8.23
CAPEusingvirtualtemperature,12.67
ConvectiveInhibition,-17.67
CINSusingvirtualtemperature,-9.75
EquilibrumLevel,795.88
EquilibrumLevelusingvirtualtemperature,794.02
LevelofFreeConvection,844.87
LFCTusingvirtualtemperature,869.56
BulkRichardsonNumber,0.20
BulkRichardsonNumberusingCAPV,0.31
Temp[K]oftheLiftedCondensationLevel,287.68
Pres[hPa]oftheLiftedCondensationLevel,940.16
Meanmixedlayerpotentialtemperature,292.81
Meanmixedlayermixingratio,11.20
1000hPato500hPathickness,5663.00
Precipitablewater[mm]forentiresounding,24.99
