Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140108/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.59
Liftedindex,4.13
LIFTcomputedusingvirtualtemperature,3.65
SWEATindex,69.21
Kindex,11.10
Crosstotalsindex,10.50
Verticaltotalsindex,19.50
Totalstotalsindex,30.00
ConvectiveAvailablePotentialEnergy,2.55
CAPEusingvirtualtemperature,12.52
ConvectiveInhibition,-2.03
CINSusingvirtualtemperature,0.00
EquilibrumLevel,848.87
EquilibrumLevelusingvirtualtemperature,833.34
LevelofFreeConvection,858.04
LFCTusingvirtualtemperature,885.04
BulkRichardsonNumber,0.20
BulkRichardsonNumberusingCAPV,0.96
Temp[K]oftheLiftedCondensationLevel,286.45
Pres[hPa]oftheLiftedCondensationLevel,885.04
Meanmixedlayerpotentialtemperature,296.63
Meanmixedlayermixingratio,10.97
1000hPato500hPathickness,5680.00
Precipitablewater[mm]forentiresounding,26.13
