Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160128/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.21
Liftedindex,1.65
LIFTcomputedusingvirtualtemperature,1.60
SWEATindex,246.22
Kindex,34.30
Crosstotalsindex,20.00
Verticaltotalsindex,20.50
Totalstotalsindex,40.50
ConvectiveAvailablePotentialEnergy,2.00
CAPEusingvirtualtemperature,6.98
ConvectiveInhibition,-7.16
CINSusingvirtualtemperature,-5.96
EquilibrumLevel,847.99
EquilibrumLevelusingvirtualtemperature,844.60
LevelofFreeConvection,909.62
LFCTusingvirtualtemperature,915.54
BulkRichardsonNumber,0.10
BulkRichardsonNumberusingCAPV,0.34
Temp[K]oftheLiftedCondensationLevel,291.69
Pres[hPa]oftheLiftedCondensationLevel,943.87
Meanmixedlayerpotentialtemperature,296.57
Meanmixedlayermixingratio,14.47
1000hPato500hPathickness,5744.00
Precipitablewater[mm]forentiresounding,54.02
