Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130420/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.97
Liftedindex,9.72
LIFTcomputedusingvirtualtemperature,9.72
SWEATindex,71.99
Kindex,-60.10
Crosstotalsindex,-22.70
Verticaltotalsindex,25.30
Totalstotalsindex,2.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.58
Pres[hPa]oftheLiftedCondensationLevel,783.65
Meanmixedlayerpotentialtemperature,293.33
Meanmixedlayermixingratio,5.17
1000hPato500hPathickness,5590.00
Precipitablewater[mm]forentiresounding,11.83
