Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100702/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.72
Liftedindex,13.77
LIFTcomputedusingvirtualtemperature,14.17
SWEATindex,152.98
Kindex,22.20
Crosstotalsindex,15.10
Verticaltotalsindex,16.50
Totalstotalsindex,31.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.32
Pres[hPa]oftheLiftedCondensationLevel,942.16
Meanmixedlayerpotentialtemperature,287.19
Meanmixedlayermixingratio,7.83
1000hPato500hPathickness,5599.00
Precipitablewater[mm]forentiresounding,35.43
